Time,LogSeconds,LogMilliseconds,DelayLevelInPercentage,ECU_ON_Injector_Microseconds,ComputedDelayToAddInMicroseconds,DelayAddedInMicroseconds,OnInjectorMicroseconds,OffInjectorMicroseconds,WarningCount,RPMs,NewInjectorDutyCycle (%),EcuInjectorDutyCycle (%)
15:21:48,670,450,12,9700,1100,1200,10900,10300,3,6000,51.41509434,45.75471698
15:21:48,670,470,12,9700,1100,1200,10900,10300,3,6000,51.41509434,45.75471698
15:21:48,670,490,12,9700,1100,1200,10900,10400,3,6000,51.17370892,45.5399061
15:21:48,670,510,12,9700,1100,1200,10900,10500,3,5970,50.93457944,45.3271028
15:21:48,670,530,12,9700,1100,1200,10900,10600,3,5940,50.69767442,45.11627907
15:21:48,670,550,12,9700,1100,1200,10900,10600,3,5911,50.69767442,45.11627907
15:21:48,670,570,12,9700,1100,1200,10900,10200,3,5911,51.65876777,45.97156398
15:21:48,670,590,12,9700,1100,1200,10900,10200,3,6030,51.65876777,45.97156398
15:21:48,670,610,12,9700,1100,1200,10900,10200,3,6030,51.65876777,45.97156398
15:21:48,670,630,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:48,670,649,12,9700,1100,1200,10900,10200,3,6030,51.65876777,45.97156398
15:21:48,670,669,12,9700,1100,1200,10900,10300,3,6030,51.41509434,45.75471698
15:21:48,670,689,12,9700,1100,1200,10900,10400,3,6000,51.17370892,45.5399061
15:21:48,670,709,12,9700,1100,1200,10900,10500,3,5970,50.93457944,45.3271028
15:21:48,670,729,12,9700,1100,1200,10900,10400,3,5940,51.17370892,45.5399061
15:21:48,670,749,12,9700,1100,1200,10900,10300,3,5970,51.41509434,45.75471698
15:21:48,670,769,12,9700,1100,1200,10900,10200,3,6000,51.65876777,45.97156398
15:21:48,670,789,12,9800,1100,1200,11000,10200,3,6030,51.88679245,46.22641509
15:21:48,670,809,12,9800,1100,1200,11000,10100,3,6000,52.13270142,46.44549763
15:21:48,670,829,12,9700,1100,1200,10900,10200,3,6030,51.65876777,45.97156398
15:21:48,670,848,12,9700,1100,1200,10900,10300,3,6030,51.41509434,45.75471698
15:21:48,670,868,12,9700,1100,1200,10900,10300,3,6000,51.41509434,45.75471698
15:21:48,670,888,12,9700,1100,1200,10900,10300,3,6000,51.41509434,45.75471698
15:21:48,670,908,12,9700,1100,1200,10900,10300,3,6000,51.41509434,45.75471698
15:21:48,670,928,12,9700,1100,1200,10900,10200,3,6000,51.65876777,45.97156398
15:21:48,670,948,12,9700,1100,1200,10900,10200,3,6030,51.65876777,45.97156398
15:21:48,670,968,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:48,670,987,12,9700,1100,1200,10900,10200,3,6030,51.65876777,45.97156398
15:21:49,671,7,12,9700,1100,1200,10900,10200,3,6030,51.65876777,45.97156398
15:21:49,671,27,12,9700,1100,1200,10900,10300,3,6030,51.41509434,45.75471698
15:21:49,671,47,12,9700,1100,1200,10900,10300,3,6000,51.41509434,45.75471698
15:21:49,671,67,12,9700,1100,1200,10900,10300,3,6000,51.41509434,45.75471698
15:21:49,671,87,12,9800,1100,1200,11000,10100,3,6000,52.13270142,46.44549763
15:21:49,671,106,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:49,671,126,12,9800,1100,1200,11000,10000,3,6030,52.38095238,46.66666667
15:21:49,671,146,12,9800,1100,1200,11000,10100,3,6060,52.13270142,46.44549763
15:21:49,671,166,12,9700,1100,1200,10900,10200,3,6030,51.65876777,45.97156398
15:21:49,671,185,12,9700,1100,1200,10900,10200,3,6030,51.65876777,45.97156398
15:21:49,671,205,12,9800,1100,1200,11000,10200,3,6030,51.88679245,46.22641509
15:21:49,671,225,12,9800,1100,1200,11000,10100,3,6000,52.13270142,46.44549763
15:21:49,671,245,12,9900,1100,1200,11100,10100,3,6030,52.35849057,46.69811321
15:21:49,671,264,12,9800,1100,1200,11000,9900,3,6000,52.63157895,46.88995215
15:21:49,671,284,12,9800,1100,1200,11000,10000,3,6091,52.38095238,46.66666667
15:21:49,671,304,12,9800,1100,1200,11000,10000,3,6060,52.38095238,46.66666667
15:21:49,671,323,12,9800,1100,1200,11000,10100,3,6060,52.13270142,46.44549763
15:21:49,671,343,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:49,671,363,12,9800,1100,1200,11000,10200,3,6030,51.88679245,46.22641509
15:21:49,671,383,12,9700,1100,1200,10900,10300,3,6000,51.41509434,45.75471698
15:21:49,671,403,12,9700,1100,1200,10900,10200,3,6000,51.65876777,45.97156398
15:21:49,671,423,12,9700,1100,1200,10900,10200,3,6030,51.65876777,45.97156398
15:21:49,671,442,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:49,671,462,12,9800,1100,1200,11000,10000,3,6030,52.38095238,46.66666667
15:21:49,671,482,12,9800,1100,1200,11000,10100,3,6060,52.13270142,46.44549763
15:21:49,671,501,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:49,671,521,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:49,671,541,12,9800,1100,1200,11000,10200,3,6030,51.88679245,46.22641509
15:21:49,671,561,12,9800,1100,1200,11000,10200,3,6000,51.88679245,46.22641509
15:21:49,671,580,12,9800,1100,1200,11000,10100,3,6000,52.13270142,46.44549763
15:21:49,671,600,12,9800,1100,1200,11000,10000,3,6030,52.38095238,46.66666667
15:21:49,671,620,12,9800,1100,1200,11000,10000,3,6060,52.38095238,46.66666667
15:21:49,671,639,12,9800,1100,1200,11000,10000,3,6060,52.38095238,46.66666667
15:21:49,671,659,12,9800,1100,1200,11000,10100,3,6060,52.13270142,46.44549763
15:21:49,671,679,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:49,671,699,12,9700,1100,1200,10900,10200,3,6030,51.65876777,45.97156398
15:21:49,671,719,12,9700,1100,1200,10900,10200,3,6030,51.65876777,45.97156398
15:21:49,671,738,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:49,671,758,12,9800,1100,1200,11000,10000,3,6030,52.38095238,46.66666667
15:21:49,671,778,12,9800,1100,1200,11000,10100,3,6060,52.13270142,46.44549763
15:21:49,671,797,12,9800,1100,1200,11000,10000,3,6030,52.38095238,46.66666667
15:21:49,671,817,12,9800,1100,1200,11000,10100,3,6060,52.13270142,46.44549763
15:21:49,671,837,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:49,671,857,12,9900,1100,1200,11100,10200,3,6030,52.11267606,46.47887324
15:21:49,671,877,12,9800,1100,1200,11000,10100,3,5970,52.13270142,46.44549763
15:21:49,671,896,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:49,671,916,12,9800,1100,1200,11000,10000,3,6030,52.38095238,46.66666667
15:21:49,671,936,12,9800,1100,1200,11000,9900,3,6060,52.63157895,46.88995215
15:21:49,671,955,12,9800,1100,1200,11000,9400,3,6091,53.92156863,48.03921569
15:21:49,671,974,12,9800,1100,1200,11000,10000,3,6250,52.38095238,46.66666667
15:21:49,671,994,12,9800,1100,1200,11000,10300,3,6060,51.64319249,46.00938967
15:21:50,672,14,12,9800,1100,1200,11000,10100,3,5970,52.13270142,46.44549763
15:21:50,672,34,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:50,672,54,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:50,672,73,12,9800,1100,1200,11000,10000,3,6030,52.38095238,46.66666667
15:21:50,672,93,12,9800,1100,1200,11000,10000,3,6060,52.38095238,46.66666667
15:21:50,672,112,12,9800,1100,1200,11000,9500,3,6060,53.65853659,47.80487805
15:21:50,672,132,12,9800,1100,1200,11000,10300,3,6217,51.64319249,46.00938967
15:21:50,672,152,12,9800,1100,1200,11000,9900,3,5970,52.63157895,46.88995215
15:21:50,672,171,12,9800,1100,1200,11000,10100,3,6091,52.13270142,46.44549763
15:21:50,672,191,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:50,672,211,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:50,672,231,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:50,672,250,12,9800,1100,1200,11000,10000,3,6030,52.38095238,46.66666667
15:21:50,672,270,12,9800,1100,1200,11000,9900,3,6060,52.63157895,46.88995215
15:21:50,672,290,12,9800,1100,1200,11000,9900,3,6091,52.63157895,46.88995215
15:21:50,672,309,12,9800,1100,1200,11000,9900,3,6091,52.63157895,46.88995215
15:21:50,672,329,12,9800,1100,1200,11000,10000,3,6091,52.38095238,46.66666667
15:21:50,672,349,12,9800,1100,1200,11000,10100,3,6060,52.13270142,46.44549763
15:21:50,672,368,12,9700,1100,1200,10900,10200,3,6030,51.65876777,45.97156398
15:21:50,672,388,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:50,672,408,12,9800,1100,1200,11000,10000,3,6030,52.38095238,46.66666667
15:21:50,672,427,12,9800,1100,1200,11000,9500,3,6060,53.65853659,47.80487805
15:21:50,672,446,12,9800,1100,1200,11000,9900,3,6217,52.63157895,46.88995215
15:21:50,672,466,12,9800,1100,1200,11000,10300,3,6091,51.64319249,46.00938967
15:21:50,672,486,12,9800,1100,1200,11000,10000,3,5970,52.38095238,46.66666667
15:21:50,672,506,12,9800,1100,1200,11000,10100,3,6060,52.13270142,46.44549763
15:21:50,672,525,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:50,672,545,12,9800,1100,1200,11000,10000,3,6030,52.38095238,46.66666667
15:21:50,672,565,12,9800,1100,1200,11000,10000,3,6060,52.38095238,46.66666667
15:21:50,672,584,12,9800,1100,1200,11000,9500,3,6060,53.65853659,47.80487805
15:21:50,672,603,12,9800,1100,1200,11000,9800,3,6217,52.88461538,47.11538462
15:21:50,672,623,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:50,672,642,12,9800,1100,1200,11000,9900,3,6122,52.63157895,46.88995215
15:21:50,672,662,12,9800,1100,1200,11000,10300,3,6091,51.64319249,46.00938967
15:21:50,672,682,12,9800,1100,1200,11000,10000,3,5970,52.38095238,46.66666667
15:21:50,672,702,12,9800,1100,1200,11000,10100,3,6060,52.13270142,46.44549763
15:21:50,672,722,12,9800,1100,1200,11000,10000,3,6030,52.38095238,46.66666667
15:21:50,672,741,12,9800,1100,1200,11000,9900,3,6060,52.63157895,46.88995215
15:21:50,672,760,12,9800,1100,1200,11000,9500,3,6091,53.65853659,47.80487805
15:21:50,672,780,12,9800,1100,1200,11000,9800,3,6217,52.88461538,47.11538462
15:21:50,672,799,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:50,672,819,12,9800,1100,1200,11000,10300,3,6122,51.64319249,46.00938967
15:21:50,672,839,12,9800,1100,1200,11000,10000,3,5970,52.38095238,46.66666667
15:21:50,672,858,12,9800,1100,1200,11000,10000,3,6060,52.38095238,46.66666667
15:21:50,672,878,12,9800,1100,1200,11000,10000,3,6060,52.38095238,46.66666667
15:21:50,672,898,12,9800,1100,1200,11000,9900,3,6060,52.63157895,46.88995215
15:21:50,672,917,12,9800,1100,1200,11000,9400,3,6091,53.92156863,48.03921569
15:21:50,672,936,12,9800,1100,1200,11000,9800,3,6250,52.88461538,47.11538462
15:21:50,672,956,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:50,672,975,12,9800,1100,1200,11000,9900,3,6122,52.63157895,46.88995215
15:21:50,672,995,12,9800,1100,1200,11000,9900,3,6091,52.63157895,46.88995215
15:21:51,673,15,12,9800,1100,1200,11000,10300,3,6091,51.64319249,46.00938967
15:21:51,673,34,12,9800,1100,1200,11000,9500,3,5970,53.65853659,47.80487805
15:21:51,673,53,12,9800,1100,1200,11000,9900,3,6217,52.63157895,46.88995215
15:21:51,673,73,12,9800,1100,1200,11000,9800,3,6091,52.88461538,47.11538462
15:21:51,673,92,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:51,673,112,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:51,673,131,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:51,673,151,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:51,673,171,12,9800,1100,1200,11000,10300,3,6122,51.64319249,46.00938967
15:21:51,673,190,12,9800,1100,1200,11000,9900,3,5970,52.63157895,46.88995215
15:21:51,673,210,12,9800,1100,1200,11000,9900,3,6091,52.63157895,46.88995215
15:21:51,673,230,12,9800,1100,1200,11000,9900,3,6091,52.63157895,46.88995215
15:21:51,673,249,12,9800,1100,1200,11000,9500,3,6091,53.65853659,47.80487805
15:21:51,673,268,12,9800,1100,1200,11000,9800,3,6217,52.88461538,47.11538462
15:21:51,673,288,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:51,673,307,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:51,673,327,12,9800,1100,1200,11000,9900,3,6122,52.63157895,46.88995215
15:21:51,673,347,12,9800,1100,1200,11000,10300,3,6091,51.64319249,46.00938967
15:21:51,673,366,12,9800,1100,1200,11000,9900,3,5970,52.63157895,46.88995215
15:21:51,673,386,12,9800,1100,1200,11000,9900,3,6091,52.63157895,46.88995215
15:21:51,673,405,12,9800,1100,1200,11000,9500,3,6091,53.65853659,47.80487805
15:21:51,673,425,12,9800,1100,1200,11000,9800,3,6217,52.88461538,47.11538462
15:21:51,673,444,12,9800,1100,1200,11000,9700,3,6122,53.14009662,47.34299517
15:21:51,673,463,12,9800,1100,1200,11000,9800,3,6153,52.88461538,47.11538462
15:21:51,673,483,12,9800,1100,1200,11000,10300,3,6122,51.64319249,46.00938967
15:21:51,673,503,12,9800,1100,1200,11000,9900,3,5970,52.63157895,46.88995215
15:21:51,673,523,12,9800,1100,1200,11000,10100,3,6091,52.13270142,46.44549763
15:21:51,673,542,12,9800,1100,1200,11000,10100,3,6030,52.13270142,46.44549763
15:21:51,673,562,12,9800,1100,1200,11000,9400,3,6030,53.92156863,48.03921569
15:21:51,673,581,12,9800,1100,1200,11000,9800,3,6250,52.88461538,47.11538462
15:21:51,673,601,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:51,673,621,12,9900,1100,1200,11100,10400,3,6122,51.62790698,46.04651163
15:21:51,673,640,12,9800,1100,1200,11000,9900,3,5911,52.63157895,46.88995215
15:21:51,673,660,12,9800,1100,1200,11000,10000,3,6091,52.38095238,46.66666667
15:21:51,673,680,12,9800,1100,1200,11000,10000,3,6060,52.38095238,46.66666667
15:21:51,673,699,12,9800,1100,1200,11000,9400,3,6060,53.92156863,48.03921569
15:21:51,673,718,12,9800,1100,1200,11000,9700,3,6250,53.14009662,47.34299517
15:21:51,673,738,12,9800,1100,1200,11000,9700,3,6153,53.14009662,47.34299517
15:21:51,673,757,12,9800,1100,1200,11000,9800,3,6153,52.88461538,47.11538462
15:21:51,673,776,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:51,673,796,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:51,673,816,12,9800,1100,1200,11000,10300,3,6122,51.64319249,46.00938967
15:21:51,673,836,12,9800,1100,1200,11000,9900,3,5970,52.63157895,46.88995215
15:21:51,673,855,12,9800,1100,1200,11000,9900,3,6091,52.63157895,46.88995215
15:21:51,673,875,12,9800,1100,1200,11000,9900,3,6091,52.63157895,46.88995215
15:21:51,673,894,12,9800,1100,1200,11000,9500,3,6091,53.65853659,47.80487805
15:21:51,673,913,12,9800,1100,1200,11000,9900,3,6217,52.63157895,46.88995215
15:21:51,673,933,12,9800,1100,1200,11000,10300,3,6091,51.64319249,46.00938967
15:21:51,673,953,12,9800,1100,1200,11000,9900,3,5970,52.63157895,46.88995215
15:21:51,673,973,12,9900,1100,1200,11100,9900,3,6091,52.85714286,47.14285714
15:21:51,673,992,12,9800,1100,1200,11000,9900,3,6060,52.63157895,46.88995215
15:21:52,674,12,12,9800,1100,1200,11000,10000,3,6091,52.38095238,46.66666667
15:21:52,674,31,12,9800,1100,1200,11000,9500,3,6060,53.65853659,47.80487805
15:21:52,674,51,12,9800,1100,1200,11000,9800,3,6217,52.88461538,47.11538462
15:21:52,674,70,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:52,674,89,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:52,674,109,12,9800,1100,1200,11000,10300,3,6122,51.64319249,46.00938967
15:21:52,674,129,12,9800,1100,1200,11000,9900,3,5970,52.63157895,46.88995215
15:21:52,674,149,12,9900,1100,1200,11100,9900,3,6091,52.85714286,47.14285714
15:21:52,674,168,12,9800,1100,1200,11000,9800,3,6060,52.88461538,47.11538462
15:21:52,674,188,12,9800,1100,1200,11000,9900,3,6122,52.63157895,46.88995215
15:21:52,674,207,12,9800,1100,1200,11000,9900,3,6091,52.63157895,46.88995215
15:21:52,674,226,12,9800,1100,1200,11000,9400,3,6091,53.92156863,48.03921569
15:21:52,674,246,12,9800,1100,1200,11000,9800,3,6250,52.88461538,47.11538462
15:21:52,674,265,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:52,674,285,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:52,674,304,12,9800,1100,1200,11000,9900,3,6122,52.63157895,46.88995215
15:21:52,674,324,12,9800,1100,1200,11000,9900,3,6091,52.63157895,46.88995215
15:21:52,674,344,12,9800,1100,1200,11000,9900,3,6091,52.63157895,46.88995215
15:21:52,674,364,12,9800,1100,1200,11000,10300,3,6091,51.64319249,46.00938967
15:21:52,674,383,12,9800,1100,1200,11000,9400,3,5970,53.92156863,48.03921569
15:21:52,674,402,12,9800,1100,1200,11000,9800,3,6250,52.88461538,47.11538462
15:21:52,674,422,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:52,674,441,12,9800,1100,1200,11000,9900,3,6122,52.63157895,46.88995215
15:21:52,674,461,12,9800,1100,1200,11000,10400,3,6091,51.40186916,45.79439252
15:21:52,674,481,12,9800,1100,1200,11000,10000,3,5940,52.38095238,46.66666667
15:21:52,674,501,12,9900,1100,1200,11100,10000,3,6060,52.60663507,46.91943128
15:21:52,674,520,12,9900,1100,1200,11100,9900,3,6030,52.85714286,47.14285714
15:21:52,674,540,12,9800,1100,1200,11000,9900,3,6060,52.63157895,46.88995215
15:21:52,674,559,12,9900,1100,1200,11100,9400,3,6091,54.14634146,48.29268293
15:21:52,674,579,12,9900,1100,1200,11100,9800,3,6217,53.11004785,47.36842105
15:21:52,674,598,12,9900,1100,1200,11100,9800,3,6091,53.11004785,47.36842105
15:21:52,674,618,12,9900,1100,1200,11100,9800,3,6091,53.11004785,47.36842105
15:21:52,674,638,12,9900,1100,1200,11100,10300,3,6091,51.86915888,46.26168224
15:21:52,674,657,12,9800,1100,1200,11000,10000,3,5940,52.38095238,46.66666667
15:21:52,674,677,12,9800,1100,1200,11000,10000,3,6060,52.38095238,46.66666667
15:21:52,674,697,12,9900,1100,1200,11100,9900,3,6060,52.85714286,47.14285714
15:21:52,674,716,12,9800,1100,1200,11000,9400,3,6060,53.92156863,48.03921569
15:21:52,674,735,12,9800,1100,1200,11000,9800,3,6250,52.88461538,47.11538462
15:21:52,674,755,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
15:21:52,674,774,12,9800,1100,1200,11000,9900,3,6122,52.63157895,46.88995215
15:21:52,674,794,12,9800,1100,1200,11000,10300,3,6091,51.64319249,46.00938967
15:21:52,674,814,12,9800,1100,1200,11000,10000,3,5970,52.38095238,46.66666667
15:21:52,674,834,12,9800,1100,1200,11000,10000,3,6060,52.38095238,46.66666667
15:21:52,674,853,12,9800,1100,1200,11000,10000,3,6060,52.38095238,46.66666667
15:21:52,674,873,12,9800,1100,1200,11000,9900,3,6060,52.63157895,46.88995215
15:21:52,674,892,12,9800,1100,1200,11000,9400,3,6091,53.92156863,48.03921569
15:21:52,674,911,12,9900,1100,1200,11100,9700,3,6250,53.36538462,47.59615385
15:21:52,674,931,12,9900,1100,1200,11100,9700,3,6122,53.36538462,47.59615385
15:21:52,674,950,12,9900,1100,1200,11100,9800,3,6122,53.11004785,47.36842105
15:21:52,674,970,12,9800,1100,1200,11000,10400,3,6091,51.40186916,45.79439252
15:21:52,674,990,12,9800,1100,1200,11000,9900,3,5940,52.63157895,46.88995215
15:21:53,675,10,12,9800,1100,1200,11000,10000,3,6091,52.38095238,46.66666667
15:21:53,675,29,12,9800,1100,1200,11000,9900,3,6060,52.63157895,46.88995215
15:21:53,675,48,12,9800,1100,1200,11000,9500,3,6091,53.65853659,47.80487805
15:21:53,675,68,12,9800,1100,1200,11000,9900,3,6217,52.63157895,46.88995215
15:21:53,675,88,12,9800,1100,1200,11000,9900,3,6091,52.63157895,46.88995215
15:21:53,675,108,12,9800,1100,1200,11000,10300,3,6091,51.64319249,46.00938967
15:21:53,675,127,12,9800,1100,1200,11000,10000,3,5970,52.38095238,46.66666667
15:21:53,675,147,12,9800,1100,1200,11000,10000,3,6060,52.38095238,46.66666667
15:21:53,675,166,12,9800,1100,1200,11000,9900,3,6060,52.63157895,46.88995215
15:21:53,675,185,12,9800,1100,1200,11000,9400,3,6091,53.92156863,48.03921569
15:21:53,675,205,12,9800,1100,1200,11000,9700,3,6250,53.14009662,47.34299517
15:21:53,675,224,12,9800,1100,1200,11000,9700,3,6153,53.14009662,47.34299517
15:21:53,675,244,12,9800,1100,1200,11000,9600,3,6153,53.39805825,47.57281553
15:21:53,675,263,12,9800,1100,1200,11000,9700,3,6185,53.14009662,47.34299517
15:21:53,675,282,12,9800,1100,1200,11000,9800,3,6153,52.88461538,47.11538462
15:21:53,675,302,12,9800,1100,1200,11000,9900,3,6122,52.63157895,46.88995215
15:21:53,675,322,12,9800,1100,1200,11000,10300,3,6091,51.64319249,46.00938967
15:21:53,675,341,12,9800,1100,1200,11000,9400,3,5970,53.92156863,48.03921569
15:21:53,675,360,12,9800,1100,1200,11000,9700,3,6250,53.14009662,47.34299517
15:21:53,675,380,12,9800,1100,1200,11000,9600,3,6153,53.39805825,47.57281553
15:21:53,675,399,12,9900,1100,1200,11100,9500,3,6185,53.88349515,48.05825243
15:21:53,675,418,12,9900,1100,1200,11100,9500,3,6185,53.88349515,48.05825243
15:21:53,675,438,12,9900,1100,1200,11100,9600,3,6185,53.62318841,47.82608696
15:21:53,675,457,12,9900,1100,1200,11100,9700,3,6153,53.36538462,47.59615385
15:21:53,675,477,12,9900,1100,1200,11100,9800,3,6122,53.11004785,47.36842105
15:21:53,675,496,12,9900,1100,1200,11100,9800,3,6091,53.11004785,47.36842105
15:21:53,675,516,12,9900,1100,1200,11100,9800,3,6091,53.11004785,47.36842105
15:21:53,675,535,12,9900,1100,1200,11100,9700,3,6091,53.36538462,47.59615385
15:21:53,675,554,12,9900,1100,1200,11100,9700,3,6122,53.36538462,47.59615385
15:21:53,675,574,12,9900,1100,1200,11100,9700,3,6122,53.36538462,47.59615385
15:21:53,675,593,12,9900,1100,1200,11100,9700,3,6122,53.36538462,47.59615385
15:21:53,675,613,12,9900,1100,1200,11100,9800,3,6122,53.11004785,47.36842105
15:21:53,675,632,12,9900,1100,1200,11100,9800,3,6091,53.11004785,47.36842105
15:21:53,675,652,12,9900,1100,1200,11100,9800,3,6091,53.11004785,47.36842105
15:21:53,675,671,12,9900,1100,1200,11100,9800,3,6091,53.11004785,47.36842105
15:21:53,675,691,12,9900,1100,1200,11100,9700,3,6091,53.36538462,47.59615385
15:21:53,675,710,12,9800,1100,1200,11000,9800,3,6122,52.88461538,47.11538462
