Timp,Secunda,Increase Percentage,TimeON,Add time,TimeOFF,DuttyCycle,Warnings,Second
18:06:10,0:00:00,0%,6830,0,32260,17%,0,29
18:06:10,0:00:00,0%,6850,0,31760,17%,0,29
18:06:10,0:00:00,0%,6840,0,31440,17%,0,29
18:06:10,0:00:00,0%,6820,0,31100,17%,0,29
18:06:10,0:00:00,0%,6850,0,30680,18%,0,29
18:06:10,0:00:00,0%,6840,0,30400,18%,0,29
18:06:10,0:00:00,0%,6850,0,30080,18%,0,29
18:06:10,0:00:00,0%,6810,0,29010,19%,0,29
18:06:10,0:00:00,0%,6820,0,29560,18%,0,29
18:06:10,0:00:00,0%,6780,0,29360,18%,0,29
18:06:10,0:00:00,0%,6850,0,29160,19%,0,29
18:06:10,0:00:00,0%,6820,0,28860,19%,0,29
18:06:10,0:00:00,0%,6820,0,28600,19%,0,29
18:06:10,0:00:00,0%,6810,0,28290,19%,0,29
18:06:10,0:00:00,0%,6820,0,28060,19%,0,29
18:06:10,0:00:00,0%,6800,0,27730,19%,0,29
18:06:10,0:00:00,0%,6790,0,27550,19%,0,29
18:06:10,0:00:00,0%,6780,0,27410,19%,0,29
18:06:10,0:00:00,0%,6820,0,27200,20%,0,29
18:06:10,0:00:00,0%,6780,0,26960,20%,0,29
18:06:10,0:00:00,0%,6770,0,26780,20%,0,29
18:06:10,0:00:00,0%,6750,0,26630,20%,0,29
18:06:10,0:00:00,0%,6770,0,26510,20%,0,29
18:06:10,0:00:00,0%,6740,0,26340,20%,0,29
18:06:10,0:00:00,0%,6700,0,26200,20%,0,29
18:06:10,0:00:00,0%,6710,0,26000,20%,0,29
18:06:10,0:00:00,0%,6700,0,25820,20%,0,29
18:06:10,0:00:00,0%,6720,0,25700,20%,0,29
18:06:10,0:00:00,0%,6700,0,24850,21%,0,29
18:06:11,0:00:00,0%,6680,0,25460,20%,0,30
18:06:11,0:00:00,0%,6700,0,25440,20%,0,30
18:06:11,0:00:00,0%,6700,0,25350,20%,0,30
18:06:11,0:00:00,0%,6680,0,25280,20%,0,30
18:06:11,0:00:00,0%,6670,0,25260,20%,0,30
18:06:11,0:00:00,0%,6670,0,25130,20%,0,30
18:06:11,0:00:00,0%,6670,0,25050,21%,0,30
18:06:11,0:00:00,0%,6650,0,24960,21%,0,30
18:06:11,0:00:00,0%,6660,0,24890,21%,0,30
18:06:11,0:00:00,0%,6650,0,24800,21%,0,30
18:06:11,0:00:00,0%,6620,0,24710,21%,0,30
18:06:11,0:00:00,0%,6630,0,24540,21%,0,30
18:06:11,0:00:00,0%,6640,0,24470,21%,0,30
18:06:11,0:00:00,0%,6660,0,24420,21%,0,30
18:06:11,0:00:00,0%,6570,0,24440,21%,0,30
18:06:11,0:00:00,0%,6590,0,24500,21%,0,30
18:06:11,0:00:00,0%,6590,0,24400,21%,0,30
18:06:11,0:00:00,0%,6610,0,24310,21%,0,30
18:06:11,0:00:00,0%,6600,0,24230,21%,0,30
18:06:11,0:00:00,0%,6600,0,24140,21%,0,30
18:06:11,0:00:00,0%,6600,0,24070,21%,0,30
18:06:11,0:00:00,0%,6580,0,24090,21%,0,30
18:06:11,0:00:00,0%,6610,0,24100,21%,0,30
18:06:11,0:00:00,0%,6600,0,24060,21%,0,30
18:06:11,0:00:00,0%,6570,0,24000,21%,0,30
18:06:11,0:00:00,0%,6570,0,23960,21%,0,30
18:06:11,0:00:00,0%,6570,0,23980,21%,0,30
18:06:11,0:00:00,0%,6610,0,24030,21%,0,30
18:06:11,0:00:00,0%,6610,0,24000,21%,0,30
18:06:11,0:00:00,0%,6600,0,23990,21%,0,30
18:06:11,0:00:00,0%,6610,0,24000,21%,0,30
18:06:11,0:00:00,0%,6600,0,23940,21%,0,30
18:06:12,0:00:00,0%,6610,0,23890,21%,0,31
18:06:12,0:00:00,0%,6600,0,23800,21%,0,31
18:06:12,0:00:00,0%,6540,0,23760,21%,0,31
18:06:12,0:00:00,0%,6550,0,23790,21%,0,31
18:06:12,0:00:00,0%,6560,0,23660,21%,0,31
18:06:12,0:00:00,0%,6590,0,23680,21%,0,31
18:06:12,0:00:00,0%,6580,0,23670,21%,0,31
18:06:12,0:00:00,0%,6580,0,23670,21%,0,31
18:06:12,0:00:00,0%,6570,0,23680,21%,0,31
18:06:12,0:00:00,0%,6570,0,23720,21%,0,31
18:06:12,0:00:00,0%,6580,0,23750,21%,0,31
18:06:12,0:00:00,0%,6570,0,23680,21%,0,31
18:06:12,0:00:00,0%,6560,0,23620,21%,0,31
18:06:12,0:00:00,0%,6510,0,23560,21%,0,31
18:06:12,0:00:00,0%,6530,0,23570,21%,0,31
18:06:12,0:00:00,0%,6510,0,23520,21%,0,31
18:06:12,0:00:00,0%,6550,0,23500,21%,0,31
18:06:12,0:00:00,0%,6570,0,23450,21%,0,31
18:06:12,0:00:00,0%,6570,0,23410,21%,0,31
18:06:12,0:00:00,0%,6560,0,23390,21%,0,31
18:06:12,0:00:00,0%,6540,0,23370,21%,0,31
18:06:12,0:00:00,0%,6540,0,23310,21%,0,31
18:06:12,0:00:00,0%,6490,0,23310,21%,0,31
18:06:12,0:00:00,0%,6510,0,23320,21%,0,31
18:06:12,0:00:00,0%,6470,0,23340,21%,0,31
18:06:12,0:00:00,0%,6570,0,23290,22%,0,31
18:06:12,0:00:00,0%,6540,0,23270,21%,0,31
18:06:12,0:00:00,0%,6540,0,23290,21%,0,31
18:06:12,0:00:00,0%,6510,0,23280,21%,0,31
18:06:12,0:00:00,0%,6510,0,23300,21%,0,31
18:06:12,0:00:00,0%,6510,0,23250,21%,0,31
18:06:12,0:00:00,0%,6490,0,23260,21%,0,31
18:06:12,0:00:00,0%,6470,0,23270,21%,0,31
18:06:12,0:00:00,0%,6430,0,23310,21%,0,31
18:06:13,0:00:00,0%,6530,0,23190,21%,0,32
18:06:13,0:00:00,0%,6470,0,23190,21%,0,32
18:06:13,0:00:00,0%,6540,0,23290,21%,0,32
18:06:13,0:00:00,0%,6540,0,23270,21%,0,32
18:06:13,0:00:00,0%,6530,0,23250,21%,0,32
18:06:13,0:00:00,0%,6540,0,23280,21%,0,32
18:06:13,0:00:00,0%,6530,0,23210,21%,0,32
18:06:13,0:00:00,0%,6540,0,23160,22%,0,32
18:06:13,0:00:00,0%,6490,0,23110,21%,0,32
18:06:13,0:00:00,0%,6470,0,23110,21%,0,32
18:06:13,0:00:00,0%,6480,0,23090,21%,0,32
18:06:13,0:00:00,0%,6470,0,23100,21%,0,32
18:06:13,0:00:00,0%,6500,0,23080,21%,0,32
18:06:13,0:00:00,0%,6420,0,23070,21%,0,32
18:06:13,0:00:00,0%,6510,0,23160,21%,0,32
18:06:13,0:00:00,0%,6510,0,23050,22%,0,32
18:06:13,0:00:00,0%,6500,0,23050,21%,0,32
18:06:13,0:00:00,0%,6510,0,23080,22%,0,32
18:06:13,0:00:00,0%,6460,0,23100,21%,0,32
18:06:13,0:00:00,0%,6470,0,23100,21%,0,32
18:06:13,0:00:00,0%,6400,0,23170,21%,0,32
18:06:13,0:00:00,0%,6500,0,23270,21%,0,32
18:06:13,0:00:00,0%,6480,0,23170,21%,0,32
18:06:13,0:00:00,0%,6490,0,23180,21%,0,32
18:06:13,0:00:00,0%,6490,0,23200,21%,0,32
18:06:13,0:00:00,0%,6500,0,23150,21%,0,32
18:06:13,0:00:00,0%,6420,0,23130,21%,0,32
18:06:13,0:00:00,0%,6490,0,23230,21%,0,32
18:06:13,0:00:00,0%,6430,0,23160,21%,0,32
18:06:13,0:00:00,0%,6490,0,23190,21%,0,32
18:06:13,0:00:00,0%,6480,0,23150,21%,0,32
18:06:13,0:00:00,0%,6510,0,23180,21%,0,32
18:06:13,0:00:00,0%,6500,0,23110,21%,0,32
18:06:14,0:00:00,0%,6510,0,23130,21%,0,33
18:06:14,0:00:00,0%,6580,0,23140,22%,0,33
18:06:14,0:00:00,0%,6470,0,23040,21%,0,33
18:06:14,0:00:00,0%,6480,0,23110,21%,0,33
18:06:14,0:00:00,0%,6470,0,23090,21%,0,33
18:06:14,0:00:00,0%,6410,0,23100,21%,0,33
18:06:14,0:00:00,0%,6470,0,23220,21%,0,33
18:06:14,0:00:00,0%,6490,0,23160,21%,0,33
18:06:14,0:00:00,0%,6480,0,23210,21%,0,33
18:06:14,0:00:00,0%,6510,0,23300,21%,0,33
18:06:14,0:00:00,0%,6500,0,23330,21%,0,33
18:06:14,0:00:00,0%,6510,0,23300,21%,0,33
18:06:14,0:00:00,0%,6530,0,23280,21%,0,33
18:06:14,0:00:00,0%,6540,0,23270,21%,0,33
18:06:14,0:00:00,0%,6530,0,23240,21%,0,33
18:06:14,0:00:00,0%,6500,0,23240,21%,0,33
18:06:14,0:00:00,0%,6500,0,23280,21%,0,33
18:06:14,0:00:00,0%,6480,0,23270,21%,0,33
18:06:14,0:00:00,0%,6500,0,23220,21%,0,33
18:06:14,0:00:00,0%,6490,0,23190,21%,0,33
18:06:14,0:00:00,0%,6500,0,23220,21%,0,33
18:06:14,0:00:00,0%,6440,0,23260,21%,0,33
18:06:14,0:00:00,0%,6510,0,23310,21%,0,33
18:06:14,0:00:00,0%,6490,0,23260,21%,0,33
18:06:14,0:00:00,0%,6500,0,23280,21%,0,33
18:06:14,0:00:00,0%,6510,0,23280,21%,0,33
18:06:14,0:00:00,0%,6500,0,23220,21%,0,33
18:06:14,0:00:00,0%,6470,0,23270,21%,0,33
18:06:14,0:00:00,0%,6490,0,23240,21%,0,33
18:06:14,0:00:00,0%,6500,0,23300,21%,0,33
18:06:14,0:00:00,0%,6480,0,23280,21%,0,33
18:06:14,0:00:00,0%,6500,0,23380,21%,0,33
18:06:14,0:00:00,0%,6500,0,23400,21%,0,33
18:06:14,0:00:00,0%,6510,0,23460,21%,0,33
18:06:15,0:00:00,0%,6540,0,23490,21%,0,34
18:06:15,0:00:00,0%,6540,0,23520,21%,0,34
18:06:15,0:00:00,0%,6530,0,23590,21%,0,34
18:06:15,0:00:00,0%,6530,0,23380,21%,0,34
18:06:15,0:00:00,0%,6540,0,23410,21%,0,34
18:06:15,0:00:00,0%,6520,0,23360,21%,0,34
18:06:15,0:00:00,0%,6470,0,23360,21%,0,34
18:06:15,0:00:00,0%,6500,0,23370,21%,0,34
18:06:15,0:00:00,0%,6470,0,23390,21%,0,34
18:06:15,0:00:00,0%,6500,0,23380,21%,0,34
18:06:15,0:00:00,0%,6510,0,23280,21%,0,34
18:06:15,0:00:00,0%,6510,0,23230,21%,0,34
18:06:15,0:00:00,0%,6500,0,23210,21%,0,34
18:06:15,0:00:00,0%,6480,0,23190,21%,0,34
18:06:15,0:00:00,0%,6490,0,23160,21%,0,34
18:06:15,0:00:00,0%,6470,0,23220,21%,0,34
18:06:15,0:00:00,0%,6510,0,23300,21%,0,34
18:06:15,0:00:00,0%,6530,0,23360,21%,0,34
18:06:15,0:00:00,0%,6510,0,23340,21%,0,34
18:06:15,0:00:00,0%,6500,0,23300,21%,0,34
18:06:15,0:00:00,0%,6500,0,23330,21%,0,34
18:06:15,0:00:00,0%,6500,0,23360,21%,0,34
18:06:15,0:00:00,0%,6490,0,23350,21%,0,34
18:06:15,0:00:00,0%,6510,0,23340,21%,0,34
18:06:15,0:00:00,0%,6500,0,23380,21%,0,34
18:06:15,0:00:00,0%,6510,0,23360,21%,0,34
18:06:15,0:00:00,0%,6530,0,23480,21%,0,34
18:06:15,0:00:00,0%,6540,0,23350,21%,0,34
18:06:15,0:00:00,0%,6520,0,23390,21%,0,34
18:06:15,0:00:00,0%,6540,0,23420,21%,0,34
18:06:15,0:00:00,0%,6490,0,23340,21%,0,34
18:06:15,0:00:00,0%,6570,0,23430,21%,0,34
18:06:15,0:00:00,0%,6530,0,23400,21%,0,34
18:06:16,0:00:00,0%,6510,0,23390,21%,0,35
18:06:16,0:00:00,0%,6530,0,23380,21%,0,35
18:06:16,0:00:00,0%,6510,0,23320,21%,0,35
18:06:16,0:00:00,0%,6510,0,23330,21%,0,35
18:06:16,0:00:00,0%,6510,0,23360,21%,0,35
18:06:16,0:00:00,0%,6500,0,23360,21%,0,35
18:06:16,0:00:00,0%,6500,0,23390,21%,0,35
18:06:16,0:00:00,0%,6510,0,23390,21%,0,35
18:06:16,0:00:00,0%,6500,0,23380,21%,0,35
18:06:16,0:00:00,0%,6510,0,23360,21%,0,35
18:06:16,0:00:00,0%,6510,0,23300,21%,0,35
18:06:16,0:00:00,0%,6500,0,23230,21%,0,35
18:06:16,0:00:00,0%,6500,0,23250,21%,0,35
18:06:16,0:00:00,0%,6480,0,23240,21%,0,35
18:06:16,0:00:00,0%,6530,0,23290,21%,0,35
18:06:16,0:00:00,0%,6530,0,23230,21%,0,35
18:06:16,0:00:00,0%,6500,0,23250,21%,0,35
18:06:16,0:00:00,0%,6490,0,23250,21%,0,35
18:06:16,0:00:00,0%,6470,0,23200,21%,0,35
18:06:16,0:00:00,0%,6490,0,23200,21%,0,35
18:06:16,0:00:00,0%,6490,0,23210,21%,0,35
18:06:16,0:00:00,0%,6500,0,23180,21%,0,35
18:06:16,0:00:00,0%,6500,0,23110,21%,0,35
18:06:16,0:00:00,0%,6470,0,23160,21%,0,35
18:06:16,0:00:00,0%,6500,0,23210,21%,0,35
18:06:16,0:00:00,0%,6520,0,23160,21%,0,35
18:06:16,0:00:00,0%,6510,0,23140,21%,0,35
18:06:16,0:00:00,0%,6480,0,23150,21%,0,35
18:06:16,0:00:00,0%,6470,0,23150,21%,0,35
18:06:16,0:00:00,0%,6480,0,23160,21%,0,35
18:06:16,0:00:00,0%,6480,0,23150,21%,0,35
18:06:16,0:00:00,0%,6490,0,23080,21%,0,35
18:06:16,0:00:00,0%,6440,0,23050,21%,0,35
18:06:16,0:00:00,0%,6440,0,23060,21%,0,35
18:06:17,0:00:00,0%,6370,0,23010,21%,0,36
18:06:17,0:00:00,0%,6400,0,23070,21%,0,36
18:06:17,0:00:00,0%,6390,0,23030,21%,0,36
18:06:17,0:00:00,0%,6400,0,23140,21%,0,36
18:06:17,0:00:00,0%,6470,0,23120,21%,0,36
18:06:17,0:00:00,0%,6490,0,23130,21%,0,36
18:06:17,0:00:00,0%,6500,0,23130,21%,0,36
18:06:17,0:00:00,0%,6470,0,23090,21%,0,36
18:06:17,0:00:00,0%,6480,0,23080,21%,0,36
18:06:17,0:00:00,0%,6470,0,23040,21%,0,36
18:06:17,0:00:00,0%,6430,0,23060,21%,0,36
18:06:17,0:00:00,0%,6460,0,23160,21%,0,36
18:06:17,0:00:00,0%,6490,0,23130,21%,0,36
18:06:17,0:00:00,0%,6500,0,23110,21%,0,36
18:06:17,0:00:00,0%,6490,0,23180,21%,0,36
18:06:17,0:00:00,0%,2850,0,23200,10%,0,36
18:06:17,0:00:00,0%,6010,0,27740,17%,0,36
18:06:17,0:00:00,0%,6340,0,487890,1%,0,36
18:06:18,0:00:00,0%,6400,0,39450,13%,0,37
18:06:18,0:00:00,0%,6500,0,39210,14%,0,37
18:06:18,0:00:00,0%,6480,0,39300,14%,0,37
18:06:18,0:00:00,0%,6520,0,39930,14%,0,37
18:06:18,0:00:00,0%,6570,0,40400,13%,0,37
18:06:18,0:00:00,0%,6610,0,40990,13%,0,37
18:06:18,0:00:00,0%,6640,0,41760,13%,0,37
18:06:18,0:00:00,0%,6630,0,42490,13%,0,37
18:06:18,0:00:00,0%,6640,0,43160,13%,0,37
18:06:18,0:00:00,0%,6670,0,43920,13%,0,37
18:06:18,0:00:00,0%,6670,0,44400,13%,0,37
18:06:18,0:00:00,0%,6680,0,44810,12%,0,37
18:06:18,0:00:00,0%,6680,0,45190,12%,0,37
18:06:18,0:00:00,0%,6670,0,45660,12%,0,37
18:06:18,0:00:00,0%,6670,0,46180,12%,0,37
18:06:18,0:00:00,0%,6680,0,46890,12%,0,37
18:06:18,0:00:00,0%,6710,0,47360,12%,0,37
18:06:18,0:00:00,0%,6730,0,47780,12%,0,37
18:06:18,0:00:00,0%,6750,0,49350,12%,0,37
18:06:18,0:00:00,0%,6750,0,48260,12%,0,37
18:06:19,0:00:00,0%,6720,0,48410,12%,0,38
18:06:19,0:00:00,0%,6750,0,47580,12%,0,38
18:06:19,0:00:00,0%,6790,0,50540,11%,0,38
18:06:19,0:00:00,0%,6820,0,49920,12%,0,38
18:06:19,0:00:00,0%,6820,0,50760,11%,0,38
18:06:19,0:00:00,0%,6820,0,51550,11%,0,38
18:06:19,0:00:00,0%,6850,0,51960,11%,0,38
18:06:19,0:00:00,0%,6890,0,52770,11%,0,38
18:06:19,0:00:00,0%,6960,0,53470,11%,0,38
18:06:19,0:00:00,0%,6920,0,54050,11%,0,38
18:06:19,0:00:00,0%,6910,0,55130,11%,0,38
18:06:19,0:00:00,0%,6940,0,55880,11%,0,38
18:06:19,0:00:00,0%,6960,0,56480,10%,0,38
18:06:19,0:00:00,0%,7010,0,56960,10%,0,38
18:06:19,0:00:00,0%,6950,0,57190,10%,0,38
18:06:19,0:00:00,0%,7030,0,57680,10%,0,38
18:06:20,0:00:00,0%,6920,0,57650,10%,0,39
18:06:20,0:00:00,0%,6990,0,57770,10%,0,39
18:06:20,0:00:00,0%,6950,0,57880,10%,0,39
18:06:20,0:00:00,0%,6940,0,58270,10%,0,39
18:06:20,0:00:00,0%,6920,0,58380,10%,0,39
18:06:20,0:00:00,0%,6940,0,58390,10%,0,39
18:06:20,0:00:00,0%,6920,0,58560,10%,0,39
18:06:20,0:00:00,0%,6980,0,59180,10%,0,39
18:06:20,0:00:00,0%,6960,0,59670,10%,0,39
18:06:20,0:00:00,0%,6940,0,60130,10%,0,39
18:06:20,0:00:00,0%,6980,0,60130,10%,0,39
18:06:20,0:00:00,0%,6990,0,60350,10%,0,39
18:06:20,0:00:00,0%,6980,0,60640,10%,0,39
18:06:20,0:00:00,0%,6960,0,60780,10%,0,39
18:06:20,0:00:00,0%,6960,0,61220,10%,0,39
18:06:21,0:00:00,0%,6970,0,61110,10%,0,40
18:06:21,0:00:00,0%,6960,0,61040,10%,0,40
18:06:21,0:00:00,0%,6980,0,61610,10%,0,40
18:06:21,0:00:00,0%,6980,0,61830,10%,0,40
18:06:21,0:00:00,0%,6980,0,61490,10%,0,40
18:06:21,0:00:00,0%,6950,0,61380,10%,0,40
18:06:21,0:00:00,0%,6980,0,61540,10%,0,40
18:06:21,0:00:00,0%,6980,0,61640,10%,0,40
18:06:21,0:00:00,0%,6980,0,61550,10%,0,40
18:06:21,0:00:00,0%,6960,0,61230,10%,0,40
18:06:21,0:00:00,0%,6970,0,61540,10%,0,40
18:06:21,0:00:00,0%,6960,0,61490,10%,0,40
18:06:21,0:00:00,0%,6960,0,60880,10%,0,40
18:06:21,0:00:00,0%,6920,0,60290,10%,0,40
18:06:21,0:00:00,0%,6920,0,59770,10%,0,40
18:06:22,0:00:00,0%,6960,0,59710,10%,0,41
18:06:22,0:00:00,0%,6940,0,59860,10%,0,41
18:06:22,0:00:00,0%,6980,0,59680,10%,0,41
18:06:22,0:00:00,0%,6960,0,59410,10%,0,41
18:06:22,0:00:00,0%,6960,0,59360,10%,0,41
18:06:22,0:00:00,0%,6920,0,59280,10%,0,41
18:06:22,0:00:00,0%,6960,0,58870,10%,0,41
18:06:22,0:00:00,0%,6960,0,58600,10%,0,41
18:06:22,0:00:00,0%,6960,0,58420,10%,0,41
18:06:22,0:00:00,0%,6960,0,58420,10%,0,41
18:06:22,0:00:00,0%,6960,0,58390,10%,0,41
18:06:22,0:00:00,0%,7060,0,58100,10%,0,41
18:06:22,0:00:00,0%,6980,0,57450,10%,0,41
18:06:22,0:00:00,0%,6920,0,56950,10%,0,41
18:06:22,0:00:00,0%,6940,0,56390,10%,0,41
18:06:23,0:00:00,0%,6920,0,56110,10%,0,42
18:06:23,0:00:00,0%,6920,0,55840,11%,0,42
18:06:23,0:00:00,0%,6920,0,56080,10%,0,42
18:06:23,0:00:00,0%,6940,0,56250,10%,0,42
18:06:23,0:00:00,0%,6940,0,56110,11%,0,42
18:06:23,0:00:00,0%,6940,0,56220,10%,0,42
18:06:23,0:00:00,0%,6920,0,56570,10%,0,42
18:06:23,0:00:00,0%,6950,0,56570,10%,0,42
18:06:23,0:00:00,0%,6940,0,56230,10%,0,42
18:06:23,0:00:00,0%,6950,0,56230,11%,0,42
18:06:23,0:00:00,0%,6920,0,56710,10%,0,42
18:06:23,0:00:00,0%,6950,0,56910,10%,0,42
18:06:23,0:00:00,0%,6950,0,56740,10%,0,42
18:06:23,0:00:00,0%,6950,0,56700,10%,0,42
18:06:23,0:00:00,0%,6950,0,56480,10%,0,42
18:06:23,0:00:00,0%,6900,0,55940,10%,0,42
18:06:24,0:00:00,0%,6920,0,55540,11%,0,43
18:06:24,0:00:00,0%,6920,0,55330,11%,0,43
18:06:24,0:00:00,0%,6920,0,55010,11%,0,43
18:06:24,0:00:00,0%,6920,0,54820,11%,0,43
18:06:24,0:00:00,0%,6900,0,54700,11%,0,43
18:06:24,0:00:00,0%,6940,0,54760,11%,0,43
18:06:24,0:00:00,0%,6920,0,54840,11%,0,43
18:06:24,0:00:00,0%,6920,0,55200,11%,0,43
18:06:24,0:00:00,0%,6940,0,56000,11%,0,43
18:06:24,0:00:00,0%,6950,0,56760,10%,0,43
18:06:24,0:00:00,0%,6950,0,57610,10%,0,43
18:06:24,0:00:00,0%,6960,0,57490,10%,0,43
18:06:24,0:00:00,0%,6950,0,57070,10%,0,43
18:06:24,0:00:00,0%,6920,0,56730,10%,0,43
18:06:24,0:00:00,0%,6920,0,56460,10%,0,43
18:06:24,0:00:00,0%,6950,0,56080,11%,0,43
18:06:25,0:00:00,0%,6940,0,55920,11%,0,44
18:06:25,0:00:00,0%,6890,0,56040,10%,0,44
18:06:25,0:00:00,0%,6910,0,56370,10%,0,44
18:06:25,0:00:00,0%,6920,0,56310,10%,0,44
18:06:25,0:00:00,0%,6940,0,56800,10%,0,44
18:06:25,0:00:00,0%,6940,0,57210,10%,0,44
18:06:25,0:00:00,0%,6920,0,57200,10%,0,44
18:06:25,0:00:00,0%,6880,0,57440,10%,0,44
18:06:25,0:00:00,0%,6920,0,57280,10%,0,44
18:06:25,0:00:00,0%,6960,0,57190,10%,0,44
18:06:25,0:00:00,0%,6920,0,56890,10%,0,44
18:06:25,0:00:00,0%,6880,0,56980,10%,0,44
18:06:25,0:00:00,0%,6910,0,56560,10%,0,44
18:06:25,0:00:00,0%,6960,0,56010,11%,0,44
18:06:25,0:00:00,0%,6950,0,56130,11%,0,44
18:06:25,0:00:00,0%,6920,0,56190,10%,0,44
18:06:26,0:00:00,0%,6920,0,56400,10%,0,45
18:06:26,0:00:00,0%,6920,0,56750,10%,0,45
18:06:26,0:00:00,0%,6920,0,56840,10%,0,45
18:06:26,0:00:00,0%,6960,0,56640,10%,0,45
18:06:26,0:00:00,0%,6940,0,56290,10%,0,45
18:06:26,0:00:00,0%,6940,0,56100,11%,0,45
18:06:26,0:00:00,0%,6920,0,55630,11%,0,45
18:06:26,0:00:00,0%,6940,0,55020,11%,0,45
18:06:26,0:00:00,0%,6950,0,54600,11%,0,45
18:06:26,0:00:00,0%,6920,0,54530,11%,0,45
18:06:26,0:00:00,0%,6940,0,54400,11%,0,45
18:06:26,0:00:00,0%,6910,0,53890,11%,0,45
18:06:26,0:00:00,0%,6910,0,53810,11%,0,45
18:06:26,0:00:00,0%,6920,0,53930,11%,0,45
18:06:26,0:00:00,0%,6910,0,53690,11%,0,45
18:06:26,0:00:00,0%,6910,0,53780,11%,0,45
18:06:27,0:00:00,0%,6920,0,54170,11%,0,46
18:06:27,0:00:00,0%,6920,0,53920,11%,0,46
18:06:27,0:00:00,0%,6920,0,54040,11%,0,46
18:06:27,0:00:00,0%,6900,0,54140,11%,0,46
18:06:27,0:00:00,0%,6920,0,54010,11%,0,46
18:06:27,0:00:00,0%,6920,0,54140,11%,0,46
18:06:27,0:00:00,0%,6940,0,53980,11%,0,46
18:06:27,0:00:00,0%,6910,0,54120,11%,0,46
18:06:27,0:00:00,0%,6900,0,54000,11%,0,46
18:06:27,0:00:00,0%,6920,0,53740,11%,0,46
18:06:27,0:00:00,0%,6920,0,53380,11%,0,46
18:06:27,0:00:00,0%,6910,0,53050,11%,0,46
18:06:27,0:00:00,0%,6910,0,52980,11%,0,46
18:06:27,0:00:00,0%,6890,0,52860,11%,0,46
18:06:27,0:00:00,0%,6890,0,52800,11%,0,46
18:06:27,0:00:00,0%,6920,0,52950,11%,0,46
18:06:28,0:00:00,0%,6910,0,52650,11%,0,47
18:06:28,0:00:00,0%,6880,0,52330,11%,0,47
18:06:28,0:00:00,0%,6890,0,52100,11%,0,47
18:06:28,0:00:00,0%,6870,0,51860,11%,0,47
18:06:28,0:00:00,0%,6880,0,52190,11%,0,47
18:06:28,0:00:00,0%,6920,0,52220,11%,0,47
18:06:28,0:00:00,0%,6850,0,52160,11%,0,47
18:06:28,0:00:00,0%,6850,0,52540,11%,0,47
18:06:28,0:00:00,0%,6910,0,52910,11%,0,47
18:06:28,0:00:00,0%,6910,0,52800,11%,0,47
18:06:28,0:00:00,0%,6870,0,52730,11%,0,47
18:06:28,0:00:00,0%,6910,0,52540,11%,0,47
18:06:28,0:00:00,0%,6890,0,52240,11%,0,47
18:06:28,0:00:00,0%,6880,0,51940,11%,0,47
18:06:28,0:00:00,0%,6870,0,52070,11%,0,47
18:06:28,0:00:00,0%,6910,0,52590,11%,0,47
18:06:28,0:00:00,0%,6880,0,52710,11%,0,47
18:06:29,0:00:00,0%,6880,0,52500,11%,0,48
18:06:29,0:00:00,0%,6900,0,52360,11%,0,48
18:06:29,0:00:00,0%,6910,0,52370,11%,0,48
18:06:29,0:00:00,0%,6890,0,52120,11%,0,48
18:06:29,0:00:00,0%,6880,0,52100,11%,0,48
18:06:29,0:00:00,0%,6910,0,52340,11%,0,48
18:06:29,0:00:00,0%,7010,0,52860,11%,0,48
18:06:29,0:00:00,0%,6920,0,52710,11%,0,48
18:06:29,0:00:00,0%,6910,0,52550,11%,0,48
18:06:29,0:00:00,0%,6900,0,52500,11%,0,48
18:06:29,0:00:00,0%,6910,0,52400,11%,0,48
18:06:29,0:00:00,0%,6920,0,52110,11%,0,48
18:06:29,0:00:00,0%,6890,0,52020,11%,0,48
18:06:29,0:00:00,0%,6910,0,52430,11%,0,48
18:06:29,0:00:00,0%,6900,0,52440,11%,0,48
18:06:29,0:00:00,0%,6910,0,52490,11%,0,48
18:06:29,0:00:00,0%,6880,0,52440,11%,0,48
18:06:30,0:00:00,0%,6880,0,52160,11%,0,49
18:06:30,0:00:00,0%,6870,0,52340,11%,0,49
18:06:30,0:00:00,0%,6910,0,52590,11%,0,49
18:06:30,0:00:00,0%,6950,0,52510,11%,0,49
18:06:30,0:00:00,0%,6910,0,52540,11%,0,49
18:06:30,0:00:00,0%,6880,0,52840,11%,0,49
18:06:30,0:00:00,0%,6920,0,52990,11%,0,49
18:06:30,0:00:00,0%,6920,0,52730,11%,0,49
18:06:30,0:00:00,0%,6900,0,52590,11%,0,49
18:06:30,0:00:00,0%,6990,0,52370,11%,0,49
18:06:30,0:00:00,0%,6890,0,52090,11%,0,49
18:06:30,0:00:00,0%,6890,0,52090,11%,0,49
18:06:30,0:00:00,0%,6910,0,52090,11%,0,49
18:06:30,0:00:00,0%,6880,0,52190,11%,0,49
18:06:30,0:00:00,0%,6890,0,52400,11%,0,49
18:06:30,0:00:00,0%,6880,0,52660,11%,0,49
18:06:30,0:00:00,0%,6920,0,52980,11%,0,49
18:06:31,0:00:00,0%,6920,0,53080,11%,0,50
18:06:31,0:00:00,0%,6910,0,52950,11%,0,50
18:06:31,0:00:00,0%,6850,0,53100,11%,0,50
18:06:31,0:00:00,0%,6880,0,53260,11%,0,50
18:06:31,0:00:00,0%,6890,0,52780,11%,0,50
18:06:31,0:00:00,0%,6910,0,52570,11%,0,50
